trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,amount,block_trade_id,parsed_timestamp,currency,expiry,strike,pc
6502,147107728,1619503890720,1,0.015,0.01616278,69.75,BTC-30APR21-56000-C,54696.8,buy,1.5,,2021-04-27 06:11:30.720,BTC,30APR21,56000,C
6503,147107919,1619503897885,1,0.015,0.01633077,69.42,BTC-30APR21-56000-C,54712.95,buy,0.9,,2021-04-27 06:11:37.885,BTC,30APR21,56000,C
6504,147107920,1619503897892,1,0.015,0.01633077,69.42,BTC-30APR21-56000-C,54712.95,buy,0.8,,2021-04-27 06:11:37.892,BTC,30APR21,56000,C
6505,147107924,1619503897944,1,0.015,0.01633077,69.42,BTC-30APR21-56000-C,54712.95,buy,0.5,,2021-04-27 06:11:37.944,BTC,30APR21,56000,C
5473,147107983,1619503900705,2,0.001,0.00126742,121.54,BTC-30APR21-44000-P,54727.22,sell,0.1,,2021-04-27 06:11:40.705,BTC,30APR21,44000,P
5476,147107986,1619503900705,3,0.001,0.00126742,121.54,BTC-30APR21-44000-P,54727.22,sell,2.2,,2021-04-27 06:11:40.705,BTC,30APR21,44000,P
5474,147107984,1619503900705,3,0.001,0.00126742,121.54,BTC-30APR21-44000-P,54727.22,sell,1.0,,2021-04-27 06:11:40.705,BTC,30APR21,44000,P
5475,147107985,1619503900705,3,0.001,0.00126742,121.54,BTC-30APR21-44000-P,54727.22,sell,2.0,,2021-04-27 06:11:40.705,BTC,30APR21,44000,P
6506,147108018,1619503905339,1,0.015,0.01624148,69.33,BTC-30APR21-56000-C,54729.64,buy,8.5,,2021-04-27 06:11:45.339,BTC,30APR21,56000,C
6507,147108019,1619503905339,1,0.015,0.01624148,69.33,BTC-30APR21-56000-C,54729.64,buy,0.1,,2021-04-27 06:11:45.339,BTC,30APR21,56000,C
6508,147108031,1619503905739,1,0.015,0.01624148,69.33,BTC-30APR21-56000-C,54729.64,buy,0.9,,2021-04-27 06:11:45.739,BTC,30APR21,56000,C
5477,147108042,1619503906431,3,0.001,0.00128409,121.54,BTC-30APR21-44000-P,54717.92,sell,1.8,,2021-04-27 06:11:46.431,BTC,30APR21,44000,P
5478,147108043,1619503906433,3,0.001,0.00128409,121.54,BTC-30APR21-44000-P,54717.92,buy,0.1,,2021-04-27 06:11:46.433,BTC,30APR21,44000,P
6408,147108064,1619503907185,2,0.0415,0.04153896,72.92,BTC-30APR21-56000-P,54717.92,buy,0.5,,2021-04-27 06:11:47.185,BTC,30APR21,56000,P
6509,147108479,1619503971588,0,0.016,0.01594988,73.03,BTC-30APR21-56000-C,54700.66,buy,0.1,,2021-04-27 06:12:51.588,BTC,30APR21,56000,C
5479,147108632,1619503996305,3,0.001,0.00130843,120.82,BTC-30APR21-44000-P,54652.9,sell,0.5,,2021-04-27 06:13:16.305,BTC,30APR21,44000,P
5480,147108633,1619503996307,3,0.001,0.00130843,120.82,BTC-30APR21-44000-P,54652.9,buy,0.6,,2021-04-27 06:13:16.307,BTC,30APR21,44000,P
8433,147108717,1619504005861,1,0.004,0.00450858,82.84,BTC-30APR21-60000-C,54645.93,buy,0.5,,2021-04-27 06:13:25.861,BTC,30APR21,60000,C
8434,147108938,1619504056038,1,0.004,0.00448263,82.64,BTC-30APR21-60000-C,54669.69,buy,0.1,,2021-04-27 06:14:16.038,BTC,30APR21,60000,C
6510,147109200,1619504154157,1,0.016,0.01550757,74.18,BTC-30APR21-56000-C,54614.87,sell,1.5,,2021-04-27 06:15:54.157,BTC,30APR21,56000,C
6409,147109205,1619504157283,0,0.043,0.04281501,73.22,BTC-30APR21-56000-P,54607.93,buy,0.2,,2021-04-27 06:15:57.283,BTC,30APR21,56000,P
6410,147109206,1619504157438,1,0.043,0.04281243,73.22,BTC-30APR21-56000-P,54607.93,buy,0.1,,2021-04-27 06:15:57.438,BTC,30APR21,56000,P
6411,147109207,1619504157445,1,0.043,0.04281243,73.22,BTC-30APR21-56000-P,54607.93,buy,0.1,,2021-04-27 06:15:57.445,BTC,30APR21,56000,P
6511,147109208,1619504159202,1,0.016,0.01543989,74.43,BTC-30APR21-56000-C,54605.05,sell,1.5,,2021-04-27 06:15:59.202,BTC,30APR21,56000,C
6412,147109209,1619504159660,1,0.043,0.04293834,72.87,BTC-30APR21-56000-P,54605.05,buy,0.1,,2021-04-27 06:15:59.660,BTC,30APR21,56000,P
6512,147109216,1619504160876,1,0.016,0.01542568,74.37,BTC-30APR21-56000-C,54603.93,sell,1.1,,2021-04-27 06:16:00.876,BTC,30APR21,56000,C
6513,147109217,1619504160877,1,0.016,0.01542568,74.37,BTC-30APR21-56000-C,54603.93,sell,1.0,,2021-04-27 06:16:00.877,BTC,30APR21,56000,C
1822,147109308,1619504199775,0,0.0325,0.03124488,75.49,BTC-30APR21-54000-C,54630.4,buy,2.0,,2021-04-27 06:16:39.775,BTC,30APR21,54000,C
1823,147109370,1619504212383,2,0.031,0.0311613,71.52,BTC-30APR21-54000-C,54626.85,sell,0.1,,2021-04-27 06:16:52.383,BTC,30APR21,54000,C
6514,147109374,1619504214671,1,0.016,0.01556073,74.22,BTC-30APR21-56000-C,54627.03,sell,0.1,,2021-04-27 06:16:54.671,BTC,30APR21,56000,C
6515,147109536,1619504267881,1,0.016,0.01593541,73.27,BTC-30APR21-56000-C,54674.26,sell,0.1,,2021-04-27 06:17:47.881,BTC,30APR21,56000,C
1041,147109792,1619504465728,1,0.0025,0.00274439,91.88,BTC-30APR21-62000-C,54641.78,sell,1.5,,2021-04-27 06:21:05.728,BTC,30APR21,62000,C
1781,147110042,1619504563475,2,0.0215,0.02115822,73.65,BTC-30APR21-54000-P,54735.58,sell,0.2,,2021-04-27 06:22:43.475,BTC,30APR21,54000,P
1645,147110219,1619504587557,0,0.008,0.00816539,76.31,BTC-30APR21-58000-C,54800.69,buy,1.5,,2021-04-27 06:23:07.557,BTC,30APR21,58000,C
2986,147110669,1619504657103,0,0.0585,0.05868489,79.03,BTC-30APR21-52000-C,54716.08,sell,0.5,,2021-04-27 06:24:17.103,BTC,30APR21,52000,C
6413,147110743,1619504658122,2,0.042,0.04186667,73.88,BTC-30APR21-56000-P,54677.81,buy,0.4,,2021-04-27 06:24:18.122,BTC,30APR21,56000,P
6516,147110782,1619504659304,1,0.016,0.01607981,73.67,BTC-30APR21-56000-C,54654.92,sell,1.5,,2021-04-27 06:24:19.304,BTC,30APR21,56000,C
6517,147111124,1619504674439,1,0.016,0.01589777,73.92,BTC-30APR21-56000-C,54645.45,sell,19.0,,2021-04-27 06:24:34.439,BTC,30APR21,56000,C
6518,147111125,1619504674448,1,0.016,0.01589777,73.92,BTC-30APR21-56000-C,54645.45,sell,0.6,,2021-04-27 06:24:34.448,BTC,30APR21,56000,C
6519,147111134,1619504676071,1,0.016,0.01584712,73.96,BTC-30APR21-56000-C,54639.51,sell,0.3,,2021-04-27 06:24:36.071,BTC,30APR21,56000,C
6520,147111142,1619504677026,1,0.016,0.01567387,74.47,BTC-30APR21-56000-C,54619.19,sell,0.1,,2021-04-27 06:24:37.026,BTC,30APR21,56000,C
6521,147111143,1619504677152,1,0.016,0.01566617,74.5,BTC-30APR21-56000-C,54607.07,sell,0.1,,2021-04-27 06:24:37.152,BTC,30APR21,56000,C
6522,147111144,1619504677214,1,0.016,0.01566617,74.5,BTC-30APR21-56000-C,54607.07,sell,0.1,,2021-04-27 06:24:37.214,BTC,30APR21,56000,C
6523,147111145,1619504678067,1,0.016,0.01566617,74.72,BTC-30APR21-56000-C,54607.07,sell,0.3,,2021-04-27 06:24:38.067,BTC,30APR21,56000,C
6524,147111151,1619504678614,1,0.016,0.01559193,74.71,BTC-30APR21-56000-C,54607.27,sell,0.3,,2021-04-27 06:24:38.614,BTC,30APR21,56000,C
6525,147111152,1619504678669,1,0.016,0.01559193,74.71,BTC-30APR21-56000-C,54607.27,sell,0.2,,2021-04-27 06:24:38.669,BTC,30APR21,56000,C
6526,147111153,1619504678715,1,0.016,0.01559193,74.71,BTC-30APR21-56000-C,54607.27,sell,0.2,,2021-04-27 06:24:38.715,BTC,30APR21,56000,C
6527,147111227,1619504681297,1,0.016,0.01555766,74.81,BTC-30APR21-56000-C,54591.92,sell,0.1,,2021-04-27 06:24:41.297,BTC,30APR21,56000,C
1646,147111437,1619504694591,1,0.008,0.00759868,78.44,BTC-30APR21-58000-C,54649.12,buy,1.5,,2021-04-27 06:24:54.591,BTC,30APR21,58000,C
1647,147111615,1619504699636,1,0.008,0.00794985,77.02,BTC-30APR21-58000-C,54714.21,buy,1.5,,2021-04-27 06:24:59.636,BTC,30APR21,58000,C
1648,147112578,1619505001869,1,0.008,0.00802371,76.19,BTC-30APR21-58000-C,54819.82,buy,0.2,,2021-04-27 06:30:01.869,BTC,30APR21,58000,C
1649,147112580,1619505001940,1,0.008,0.00802316,76.19,BTC-30APR21-58000-C,54819.82,buy,0.2,,2021-04-27 06:30:01.940,BTC,30APR21,58000,C
6528,147112610,1619505019376,0,0.017,0.01685116,73.75,BTC-30APR21-56000-C,54816.99,sell,1.1,,2021-04-27 06:30:19.376,BTC,30APR21,56000,C
7138,147112617,1619505024405,2,0.0055,0.00560323,89.91,BTC-30APR21-50000-P,54818.88,sell,0.5,,2021-04-27 06:30:24.405,BTC,30APR21,50000,P
6529,147112637,1619505025125,1,0.017,0.01684948,73.78,BTC-30APR21-56000-C,54815.7,sell,1.0,,2021-04-27 06:30:25.125,BTC,30APR21,56000,C
6530,147112642,1619505025566,1,0.017,0.01684948,73.77,BTC-30APR21-56000-C,54815.7,sell,0.2,,2021-04-27 06:30:25.566,BTC,30APR21,56000,C
6531,147112654,1619505027709,1,0.017,0.01675326,74.05,BTC-30APR21-56000-C,54790.21,sell,0.7,,2021-04-27 06:30:27.709,BTC,30APR21,56000,C
6532,147112656,1619505027828,1,0.017,0.01675326,74.05,BTC-30APR21-56000-C,54790.21,sell,0.2,,2021-04-27 06:30:27.828,BTC,30APR21,56000,C
6533,147112659,1619505027951,1,0.017,0.01675326,74.05,BTC-30APR21-56000-C,54790.21,sell,0.1,,2021-04-27 06:30:27.951,BTC,30APR21,56000,C
6534,147112670,1619505028587,1,0.017,0.01675862,74.23,BTC-30APR21-56000-C,54790.21,sell,1.1,,2021-04-27 06:30:28.587,BTC,30APR21,56000,C
6535,147112678,1619505030857,1,0.017,0.01664985,74.36,BTC-30APR21-56000-C,54777.77,sell,0.6,,2021-04-27 06:30:30.857,BTC,30APR21,56000,C
7687,147112685,1619505037691,3,0.01,0.01044691,78.26,BTC-30APR21-52000-P,54769.95,sell,1.2,,2021-04-27 06:30:37.691,BTC,30APR21,52000,P
7688,147112686,1619505037691,3,0.01,0.01044691,78.26,BTC-30APR21-52000-P,54769.95,sell,0.5,,2021-04-27 06:30:37.691,BTC,30APR21,52000,P
7689,147112687,1619505037691,3,0.01,0.01044691,78.26,BTC-30APR21-52000-P,54769.95,sell,0.2,,2021-04-27 06:30:37.691,BTC,30APR21,52000,P
7686,147112684,1619505037691,2,0.01,0.01044691,78.26,BTC-30APR21-52000-P,54769.95,sell,0.1,,2021-04-27 06:30:37.691,BTC,30APR21,52000,P
1650,147112721,1619505064958,1,0.008,0.00793894,76.38,BTC-30APR21-58000-C,54745.93,buy,27.1,,2021-04-27 06:31:04.958,BTC,30APR21,58000,C
7690,147112812,1619505163159,0,0.0105,0.0105422,79.88,BTC-30APR21-52000-P,54725.78,buy,0.4,,2021-04-27 06:32:43.159,BTC,30APR21,52000,P
7140,147112823,1619505175898,3,0.0055,0.00571819,89.41,BTC-30APR21-50000-P,54722.53,sell,1.0,,2021-04-27 06:32:55.898,BTC,30APR21,50000,P
7139,147112822,1619505175898,3,0.0055,0.00571819,89.41,BTC-30APR21-50000-P,54722.53,sell,0.5,,2021-04-27 06:32:55.898,BTC,30APR21,50000,P
7691,147112941,1619505272366,1,0.0105,0.01058228,79.52,BTC-30APR21-52000-P,54707.58,buy,1.0,,2021-04-27 06:34:32.366,BTC,30APR21,52000,P
478,147113391,1619505572485,3,0.0005,0.00034086,119.69,BTC-30APR21-70000-C,54693.58,buy,1.0,,2021-04-27 06:39:32.485,BTC,30APR21,70000,C
1464,147113674,1619505748268,0,0.089,0.0895536,87.5,BTC-30APR21-50000-C,54647.33,buy,0.5,,2021-04-27 06:42:28.268,BTC,30APR21,50000,C
6536,147113698,1619505765510,2,0.0165,0.01601806,75.08,BTC-30APR21-56000-C,54645.27,buy,1.0,,2021-04-27 06:42:45.510,BTC,30APR21,56000,C
1782,147113863,1619505818196,3,0.0215,0.02143177,73.72,BTC-30APR21-54000-P,54721.69,sell,0.2,,2021-04-27 06:43:38.196,BTC,30APR21,54000,P
1783,147113864,1619505818333,3,0.0215,0.02143177,73.82,BTC-30APR21-54000-P,54729.53,sell,0.2,,2021-04-27 06:43:38.333,BTC,30APR21,54000,P
1784,147113865,1619505818352,3,0.0215,0.02143177,73.82,BTC-30APR21-54000-P,54729.53,sell,0.1,,2021-04-27 06:43:38.352,BTC,30APR21,54000,P
7141,147113899,1619505834750,3,0.0055,0.00575067,88.96,BTC-30APR21-50000-P,54717.31,sell,1.0,,2021-04-27 06:43:54.750,BTC,30APR21,50000,P
1785,147113903,1619505837379,3,0.0215,0.02143167,73.77,BTC-30APR21-54000-P,54721.52,sell,0.1,,2021-04-27 06:43:57.379,BTC,30APR21,54000,P
1786,147113904,1619505837424,3,0.0215,0.02143167,73.77,BTC-30APR21-54000-P,54721.52,sell,0.1,,2021-04-27 06:43:57.424,BTC,30APR21,54000,P
1787,147113911,1619505845165,3,0.0215,0.02146478,73.69,BTC-30APR21-54000-P,54719.65,sell,0.3,,2021-04-27 06:44:05.165,BTC,30APR21,54000,P
1651,147114283,1619506017775,1,0.008,0.00805674,77.05,BTC-30APR21-58000-C,54732.43,sell,1.8,,2021-04-27 06:46:57.775,BTC,30APR21,58000,C
1652,147114313,1619506034085,1,0.008,0.00797255,77.35,BTC-30APR21-58000-C,54704.2,sell,0.2,,2021-04-27 06:47:14.085,BTC,30APR21,58000,C
5391,147114385,1619506075114,3,0.0005,8.645e-05,151.37,BTC-30APR21-40000-P,54694.71,buy,1.0,,2021-04-27 06:47:55.114,BTC,30APR21,40000,P
1788,147114433,1619506084674,0,0.022,0.02163235,74.74,BTC-30APR21-54000-P,54678.85,buy,0.3,,2021-04-27 06:48:04.674,BTC,30APR21,54000,P
1653,147114858,1619506349278,0,0.0085,0.00800394,79.39,BTC-30APR21-58000-C,54710.49,buy,1.0,,2021-04-27 06:52:29.278,BTC,30APR21,58000,C
8435,147115336,1619506648315,0,0.0045,0.00440726,84.04,BTC-30APR21-60000-C,54828.73,buy,0.1,,2021-04-27 06:57:28.315,BTC,30APR21,60000,C
8436,147115541,1619506650229,1,0.0045,0.00441749,84.0,BTC-30APR21-60000-C,54841.93,buy,0.6,,2021-04-27 06:57:30.229,BTC,30APR21,60000,C
8437,147115543,1619506650462,1,0.0045,0.00441749,83.83,BTC-30APR21-60000-C,54842.3,buy,0.2,,2021-04-27 06:57:30.462,BTC,30APR21,60000,C
8438,147115766,1619506653227,1,0.0045,0.00445688,83.78,BTC-30APR21-60000-C,54845.51,buy,0.4,,2021-04-27 06:57:33.227,BTC,30APR21,60000,C
8439,147115768,1619506653266,1,0.0045,0.00445688,83.77,BTC-30APR21-60000-C,54853.31,buy,0.1,,2021-04-27 06:57:33.266,BTC,30APR21,60000,C
7142,147116044,1619506704903,3,0.0055,0.0055046,90.67,BTC-30APR21-50000-P,54802.31,sell,0.5,,2021-04-27 06:58:24.903,BTC,30APR21,50000,P
7143,147116045,1619506704905,3,0.0055,0.0055046,90.67,BTC-30APR21-50000-P,54802.31,buy,0.6,,2021-04-27 06:58:24.905,BTC,30APR21,50000,P
7144,147116046,1619506704908,3,0.0055,0.0055046,90.67,BTC-30APR21-50000-P,54802.31,buy,4.9,,2021-04-27 06:58:24.908,BTC,30APR21,50000,P
1655,147116076,1619506717883,1,0.009,0.00863928,79.6,BTC-30APR21-58000-C,54788.26,buy,1.0,,2021-04-27 06:58:37.883,BTC,30APR21,58000,C
1654,147116075,1619506717883,0,0.009,0.00863928,79.6,BTC-30APR21-58000-C,54788.26,buy,1.0,,2021-04-27 06:58:37.883,BTC,30APR21,58000,C
6431,147116136,1619506749795,3,0.004,0.00342088,107.99,BTC-30APR21-48000-P,54775.42,buy,0.7,,2021-04-27 06:59:09.795,BTC,30APR21,48000,P
6430,147116135,1619506749795,3,0.004,0.00342088,107.99,BTC-30APR21-48000-P,54775.42,buy,0.5,,2021-04-27 06:59:09.795,BTC,30APR21,48000,P
6429,147116134,1619506749795,3,0.004,0.00342088,107.99,BTC-30APR21-48000-P,54775.42,buy,0.5,,2021-04-27 06:59:09.795,BTC,30APR21,48000,P
6428,147116133,1619506749795,3,0.004,0.00342088,107.99,BTC-30APR21-48000-P,54775.42,buy,1.3,,2021-04-27 06:59:09.795,BTC,30APR21,48000,P
1465,147116223,1619506766179,0,0.092,0.09145547,93.3,BTC-30APR21-50000-C,54761.84,buy,0.1,,2021-04-27 06:59:26.179,BTC,30APR21,50000,C
1466,147116226,1619506766258,1,0.092,0.09145547,93.3,BTC-30APR21-50000-C,54761.84,buy,0.2,,2021-04-27 06:59:26.258,BTC,30APR21,50000,C
1467,147116227,1619506766350,1,0.092,0.09145547,93.3,BTC-30APR21-50000-C,54761.84,buy,0.2,,2021-04-27 06:59:26.350,BTC,30APR21,50000,C
6432,147116344,1619506825503,2,0.0035,0.0033508,105.33,BTC-30APR21-48000-P,54816.76,sell,0.7,,2021-04-27 07:00:25.503,BTC,30APR21,48000,P
7692,147116347,1619506828482,1,0.0105,0.01015752,81.98,BTC-30APR21-52000-P,54821.0,sell,0.5,,2021-04-27 07:00:28.482,BTC,30APR21,52000,P
7145,147116396,1619506837536,0,0.006,0.00546692,93.72,BTC-30APR21-50000-P,54809.66,buy,0.1,,2021-04-27 07:00:37.536,BTC,30APR21,50000,P
6433,147116408,1619506841149,3,0.0035,0.00337982,105.13,BTC-30APR21-48000-P,54803.39,sell,0.8,,2021-04-27 07:00:41.149,BTC,30APR21,48000,P
6537,147116435,1619506846357,0,0.0175,0.01746422,74.33,BTC-30APR21-56000-C,54803.82,buy,0.1,,2021-04-27 07:00:46.357,BTC,30APR21,56000,C
8441,147116923,1619507023187,3,0.004,0.004249,81.7,BTC-30APR21-60000-C,54727.36,sell,0.5,,2021-04-27 07:03:43.187,BTC,30APR21,60000,C
8440,147116922,1619507023187,2,0.004,0.004249,81.7,BTC-30APR21-60000-C,54727.36,sell,0.5,,2021-04-27 07:03:43.187,BTC,30APR21,60000,C
1789,147117057,1619507053401,2,0.0215,0.02113443,75.25,BTC-30APR21-54000-P,54718.19,buy,0.3,,2021-04-27 07:04:13.401,BTC,30APR21,54000,P
1790,147117059,1619507053425,3,0.0215,0.02113443,75.25,BTC-30APR21-54000-P,54718.19,buy,0.1,,2021-04-27 07:04:13.425,BTC,30APR21,54000,P
7693,147117337,1619507079207,1,0.0105,0.01096831,79.5,BTC-30APR21-52000-P,54681.03,sell,1.0,,2021-04-27 07:04:39.207,BTC,30APR21,52000,P
1656,147117414,1619507115173,2,0.008,0.00816723,77.47,BTC-30APR21-58000-C,54680.56,sell,0.5,,2021-04-27 07:05:15.173,BTC,30APR21,58000,C
7694,147117422,1619507120654,1,0.0105,0.01094454,79.52,BTC-30APR21-52000-P,54683.17,sell,0.5,,2021-04-27 07:05:20.654,BTC,30APR21,52000,P
7695,147117583,1619507208656,1,0.0105,0.01057283,80.56,BTC-30APR21-52000-P,54723.5,buy,0.5,,2021-04-27 07:06:48.656,BTC,30APR21,52000,P
5841,147117839,1619507381512,3,0.001,0.00167052,91.01,BTC-30APR21-64000-C,54713.44,sell,2.2,,2021-04-27 07:09:41.512,BTC,30APR21,64000,C
5840,147117838,1619507381512,3,0.001,0.00167052,91.01,BTC-30APR21-64000-C,54713.44,sell,1.0,,2021-04-27 07:09:41.512,BTC,30APR21,64000,C
5839,147117837,1619507381512,2,0.001,0.00167052,91.01,BTC-30APR21-64000-C,54713.44,sell,1.0,,2021-04-27 07:09:41.512,BTC,30APR21,64000,C
5838,147117836,1619507381512,3,0.0015,0.00167052,97.78,BTC-30APR21-64000-C,54713.44,sell,0.6,,2021-04-27 07:09:41.512,BTC,30APR21,64000,C
6538,147118080,1619507512766,1,0.0175,0.0174007,74.45,BTC-30APR21-56000-C,54784.78,buy,0.2,,2021-04-27 07:11:52.766,BTC,30APR21,56000,C
6539,147118388,1619507687090,1,0.0175,0.01757108,73.88,BTC-30APR21-56000-C,54817.51,buy,0.3,,2021-04-27 07:14:47.090,BTC,30APR21,56000,C
6540,147118552,1619507735577,1,0.0175,0.01762673,73.63,BTC-30APR21-56000-C,54834.88,buy,0.3,,2021-04-27 07:15:35.577,BTC,30APR21,56000,C
6541,147118572,1619507737909,1,0.0175,0.01764352,73.48,BTC-30APR21-56000-C,54839.96,buy,0.3,,2021-04-27 07:15:37.909,BTC,30APR21,56000,C
2987,147118573,1619507738040,0,0.061,0.0612778,79.99,BTC-30APR21-52000-C,54839.96,buy,0.5,,2021-04-27 07:15:38.040,BTC,30APR21,52000,C
1468,147118574,1619507738042,0,0.093,0.09314899,90.87,BTC-30APR21-50000-C,54839.96,buy,0.3,,2021-04-27 07:15:38.042,BTC,30APR21,50000,C
1469,147118575,1619507738084,1,0.093,0.09314899,90.87,BTC-30APR21-50000-C,54839.96,buy,0.1,,2021-04-27 07:15:38.084,BTC,30APR21,50000,C
6542,147118766,1619507834360,2,0.0165,0.01747382,71.01,BTC-30APR21-56000-C,54809.8,sell,0.8,,2021-04-27 07:17:14.360,BTC,30APR21,56000,C
1657,147118786,1619507840182,0,0.0093,0.00881786,79.98,BTC-30APR21-58000-C,54800.46,buy,50.0,12124,2021-04-27 07:17:20.182,BTC,30APR21,58000,C
5842,147118789,1619507840899,0,0.0015,0.00174618,96.95,BTC-30APR21-64000-C,54794.34,sell,0.8,,2021-04-27 07:17:20.899,BTC,30APR21,64000,C
1658,147118856,1619507858380,2,0.0085,0.00862241,77.79,BTC-30APR21-58000-C,54757.97,sell,0.4,,2021-04-27 07:17:38.380,BTC,30APR21,58000,C
1659,147118858,1619507858427,3,0.0085,0.00861156,77.79,BTC-30APR21-58000-C,54757.97,sell,0.4,,2021-04-27 07:17:38.427,BTC,30APR21,58000,C
1660,147118865,1619507858634,3,0.0085,0.00861156,77.79,BTC-30APR21-58000-C,54757.97,sell,0.2,,2021-04-27 07:17:38.634,BTC,30APR21,58000,C
1661,147118894,1619507866170,0,0.0093,0.00849634,81.15,BTC-30APR21-58000-C,54753.04,buy,50.0,12125,2021-04-27 07:17:46.170,BTC,30APR21,58000,C
8443,147118909,1619507882899,1,0.0045,0.00420334,84.26,BTC-30APR21-60000-C,54754.0,buy,0.1,,2021-04-27 07:18:02.899,BTC,30APR21,60000,C
8442,147118908,1619507882899,0,0.0045,0.00420334,84.26,BTC-30APR21-60000-C,54754.0,buy,1.9,,2021-04-27 07:18:02.899,BTC,30APR21,60000,C
6543,147118912,1619507884140,0,0.017,0.01699959,73.7,BTC-30APR21-56000-C,54756.94,buy,1.1,,2021-04-27 07:18:04.140,BTC,30APR21,56000,C
6544,147118914,1619507886790,0,0.0175,0.01700946,75.11,BTC-30APR21-56000-C,54757.43,buy,1.1,,2021-04-27 07:18:06.790,BTC,30APR21,56000,C
6545,147118915,1619507886790,1,0.0175,0.01700946,75.11,BTC-30APR21-56000-C,54757.43,buy,1.0,,2021-04-27 07:18:06.790,BTC,30APR21,56000,C
1042,147118916,1619507887888,0,0.003,0.00246529,94.47,BTC-30APR21-62000-C,54756.58,buy,1.1,,2021-04-27 07:18:07.888,BTC,30APR21,62000,C
1043,147118917,1619507887888,1,0.003,0.00246529,94.47,BTC-30APR21-62000-C,54756.58,buy,0.5,,2021-04-27 07:18:07.888,BTC,30APR21,62000,C
1044,147118918,1619507887888,1,0.003,0.00246529,94.47,BTC-30APR21-62000-C,54756.58,buy,3.0,,2021-04-27 07:18:07.888,BTC,30APR21,62000,C
5843,147118952,1619507890632,1,0.0015,0.00167459,97.35,BTC-30APR21-64000-C,54768.3,buy,0.1,,2021-04-27 07:18:10.632,BTC,30APR21,64000,C
5844,147118955,1619507890910,1,0.0015,0.00167459,97.35,BTC-30APR21-64000-C,54768.3,buy,0.1,,2021-04-27 07:18:10.910,BTC,30APR21,64000,C
5845,147118958,1619507891627,1,0.0015,0.00167476,97.35,BTC-30APR21-64000-C,54778.17,buy,0.1,,2021-04-27 07:18:11.627,BTC,30APR21,64000,C
6546,147119040,1619507924348,0,0.0177,0.01716407,75.25,BTC-30APR21-56000-C,54779.08,buy,50.0,12126,2021-04-27 07:18:44.348,BTC,30APR21,56000,C
1470,147119321,1619508002161,1,0.093,0.09329344,90.02,BTC-30APR21-50000-C,54839.08,buy,0.1,,2021-04-27 07:20:02.161,BTC,30APR21,50000,C
1471,147119322,1619508002248,1,0.093,0.09329344,90.02,BTC-30APR21-50000-C,54839.08,buy,0.1,,2021-04-27 07:20:02.248,BTC,30APR21,50000,C
8445,147119484,1619508081547,1,0.005,0.00452445,85.83,BTC-30APR21-60000-C,54828.75,buy,0.5,,2021-04-27 07:21:21.547,BTC,30APR21,60000,C
8444,147119483,1619508081547,0,0.005,0.00452445,85.83,BTC-30APR21-60000-C,54828.75,buy,11.0,,2021-04-27 07:21:21.547,BTC,30APR21,60000,C
6548,147119496,1619508083199,1,0.018,0.01756666,74.94,BTC-30APR21-56000-C,54826.35,buy,0.5,,2021-04-27 07:21:23.199,BTC,30APR21,56000,C
6547,147119495,1619508083199,0,0.018,0.01756666,74.94,BTC-30APR21-56000-C,54826.35,buy,1.3,,2021-04-27 07:21:23.199,BTC,30APR21,56000,C
1045,147119502,1619508084978,1,0.003,0.00262732,93.67,BTC-30APR21-62000-C,54825.28,buy,1.0,,2021-04-27 07:21:24.978,BTC,30APR21,62000,C
8446,147119503,1619508085674,1,0.005,0.00451472,85.9,BTC-30APR21-60000-C,54824.35,buy,0.5,,2021-04-27 07:21:25.674,BTC,30APR21,60000,C
5846,147119504,1619508085736,1,0.0015,0.0016251,96.76,BTC-30APR21-64000-C,54824.35,buy,0.1,,2021-04-27 07:21:25.736,BTC,30APR21,64000,C
5847,147119507,1619508088157,1,0.0015,0.00162464,96.74,BTC-30APR21-64000-C,54828.47,buy,0.1,,2021-04-27 07:21:28.157,BTC,30APR21,64000,C
5848,147119515,1619508088632,1,0.0015,0.00162464,96.75,BTC-30APR21-64000-C,54827.34,buy,0.7,,2021-04-27 07:21:28.632,BTC,30APR21,64000,C
1472,147119516,1619508089639,1,0.093,0.0931472,90.87,BTC-30APR21-50000-C,54825.95,buy,0.5,,2021-04-27 07:21:29.639,BTC,30APR21,50000,C
1825,147119518,1619508090837,1,0.0355,0.03495201,76.41,BTC-30APR21-54000-C,54827.87,buy,0.2,,2021-04-27 07:21:30.837,BTC,30APR21,54000,C
1824,147119517,1619508090837,0,0.0355,0.03495201,76.41,BTC-30APR21-54000-C,54827.87,buy,0.5,,2021-04-27 07:21:30.837,BTC,30APR21,54000,C
1473,147119531,1619508093118,0,0.094,0.09312586,96.04,BTC-30APR21-50000-C,54827.83,buy,3.0,,2021-04-27 07:21:33.118,BTC,30APR21,50000,C
6549,147119556,1619508097769,0,0.0185,0.01756545,76.39,BTC-30APR21-56000-C,54831.99,buy,50.0,12127,2021-04-27 07:21:37.769,BTC,30APR21,56000,C
1046,147119591,1619508106625,1,0.003,0.00263637,93.65,BTC-30APR21-62000-C,54829.77,buy,1.0,,2021-04-27 07:21:46.625,BTC,30APR21,62000,C
